EmployeeID,Name,Department,JobRole,Age,Gender,Education,EducationField,MaritalStatus,HireDate,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrentManager,MonthlyIncome,PerformanceRating,JobSatisfaction,Attrition,OverTime,TrainingTimesLastYear
1741,Employee_1741,Marketing,Team Lead,50,Male,Bachelors,Other,Married,2015-02-20,7,12,7,11,5271,1,2,No,No,9
1742,Employee_1742,IT,Manager,31,Female,PhD,Life Sciences,Single,2012-05-02,24,0,3,1,8518,2,4,No,No,6
1743,Employee_1743,HR,Executive,21,Other,High School,Marketing,Married,2009-03-04,20,3,0,12,5246,2,2,No,No,4
1744,Employee_1744,IT,Developer,37,Other,PhD,Medical,Single,2022-04-13,23,2,7,3,14865,2,1,No,No,9
1745,Employee_1745,Marketing,Developer,31,Other,PhD,Life Sciences,Married,2016-06-24,9,4,0,12,12345,1,1,No,No,4
1746,Employee_1746,IT,Developer,49,Other,PhD,Human Resources,Divorced,2012-03-25,20,14,8,6,10056,5,2,No,No,3
1747,Employee_1747,Finance,Manager,32,Male,Masters,Life Sciences,Single,2004-03-12,22,8,9,7,19904,4,3,No,No,0
1748,Employee_1748,Operations,Consultant,50,Female,Masters,Human Resources,Married,2011-04-21,12,11,8,6,8583,5,2,No,Yes,0
1749,Employee_1749,Marketing,Consultant,47,Other,High School,Other,Married,2012-12-13,10,0,4,0,13054,1,2,No,No,0
1750,Employee_1750,Finance,Manager,56,Female,High School,Medical,Single,2015-03-21,23,2,2,3,5946,5,4,No,Yes,2
1751,Employee_1751,Operations,Consultant,35,Male,Bachelors,Marketing,Married,2010-05-07,11,1,0,6,6112,3,4,No,No,3
1752,Employee_1752,Marketing,Consultant,29,Male,High School,Life Sciences,Divorced,2016-01-16,12,0,1,5,13886,4,3,No,Yes,3
1753,Employee_1753,Finance,Analyst,51,Male,PhD,Human Resources,Single,2019-08-24,23,11,4,5,10361,1,1,No,Yes,4
1754,Employee_1754,Operations,Consultant,45,Female,Bachelors,Marketing,Divorced,2003-10-05,12,5,1,10,9446,3,2,No,No,3
1755,Employee_1755,Finance,Developer,35,Other,Masters,Medical,Single,2022-10-04,17,5,5,13,18928,5,3,No,No,4
1756,Employee_1756,Marketing,Manager,54,Male,Bachelors,Life Sciences,Single,2018-08-13,0,8,2,5,7435,2,4,No,No,4
1757,Employee_1757,Finance,Executive,36,Other,Masters,Technical Degree,Single,2006-10-02,14,13,6,5,9549,5,2,No,Yes,2
1758,Employee_1758,HR,Manager,43,Female,PhD,Marketing,Single,2022-10-20,7,10,9,5,4880,1,3,No,No,5
1759,Employee_1759,Finance,Manager,53,Male,PhD,Life Sciences,Divorced,2017-01-12,8,11,9,10,5749,2,2,No,Yes,3
1760,Employee_1760,Marketing,Developer,49,Male,Masters,Human Resources,Divorced,2012-07-11,11,14,8,5,4972,5,4,No,No,0
1761,Employee_1761,Operations,Team Lead,52,Other,Bachelors,Technical Degree,Single,2010-08-14,22,7,0,12,17198,1,2,No,No,5
1762,Employee_1762,HR,Executive,52,Male,Masters,Marketing,Single,2017-04-02,23,1,2,14,15259,3,1,No,No,7
1763,Employee_1763,HR,Team Lead,36,Female,High School,Other,Divorced,2012-10-25,8,10,9,7,8606,3,4,Yes,Yes,0
1764,Employee_1764,HR,Analyst,35,Female,PhD,Other,Single,2021-10-30,9,8,3,10,16161,2,2,No,No,2
1765,Employee_1765,IT,Developer,41,Male,Masters,Technical Degree,Single,2013-07-03,12,5,5,1,6044,5,1,No,Yes,4
1766,Employee_1766,HR,Consultant,48,Male,Bachelors,Marketing,Divorced,2019-08-11,9,12,2,0,13113,3,4,No,Yes,6
1767,Employee_1767,Operations,Team Lead,34,Other,Masters,Other,Divorced,2000-02-13,19,8,3,13,9413,5,4,No,No,8
1768,Employee_1768,IT,Manager,41,Female,Bachelors,Medical,Divorced,2012-08-04,18,6,9,5,7863,3,2,No,Yes,9
1769,Employee_1769,Operations,Manager,44,Other,PhD,Other,Married,2014-08-30,3,7,4,6,4018,1,3,No,No,7
1770,Employee_1770,Sales,Analyst,55,Female,Bachelors,Human Resources,Single,2005-04-29,18,9,3,9,15953,2,4,No,No,1
1771,Employee_1771,Operations,Analyst,58,Female,PhD,Human Resources,Divorced,2005-03-26,17,14,2,8,14969,2,1,No,No,8
1772,Employee_1772,Finance,Executive,27,Female,PhD,Medical,Single,2018-06-03,0,6,6,2,9026,4,1,No,Yes,1
1773,Employee_1773,IT,Executive,51,Female,Bachelors,Marketing,Married,2004-09-12,19,13,7,0,11904,3,3,No,No,9
1774,Employee_1774,Marketing,Developer,42,Female,Masters,Marketing,Divorced,2020-12-24,10,7,1,5,10217,3,4,Yes,No,5
1775,Employee_1775,HR,Analyst,45,Male,High School,Human Resources,Divorced,2013-05-08,20,8,9,9,8500,4,1,Yes,No,3
1776,Employee_1776,Operations,Developer,24,Female,Masters,Life Sciences,Single,2021-04-03,7,5,5,12,10494,5,3,No,Yes,9
1777,Employee_1777,Marketing,Team Lead,53,Male,Bachelors,Other,Single,2010-04-30,22,12,8,4,17754,2,2,No,No,7
1778,Employee_1778,HR,Executive,56,Male,PhD,Marketing,Divorced,2016-01-10,10,9,0,3,3976,2,1,No,No,3
1779,Employee_1779,Operations,Developer,46,Other,Bachelors,Medical,Divorced,2004-04-25,5,6,7,13,13969,2,4,Yes,No,8
1780,Employee_1780,Marketing,Analyst,49,Male,Masters,Human Resources,Single,2020-03-25,5,1,5,9,16212,1,3,No,No,1
1781,Employee_1781,Finance,Team Lead,26,Other,Bachelors,Medical,Single,2001-11-11,10,6,3,9,4354,5,2,No,Yes,3
1782,Employee_1782,Operations,Executive,39,Female,PhD,Medical,Divorced,2020-01-15,4,0,5,6,11417,4,2,Yes,No,6
1783,Employee_1783,Finance,Developer,45,Male,Bachelors,Marketing,Married,2006-05-22,10,10,9,4,4870,2,1,Yes,No,1
1784,Employee_1784,Sales,Consultant,30,Male,PhD,Other,Single,2001-01-19,3,9,8,10,17156,3,2,No,No,0
1785,Employee_1785,Marketing,Analyst,56,Other,PhD,Medical,Single,2006-05-16,7,3,4,12,12939,3,4,No,No,1
1786,Employee_1786,Sales,Developer,30,Other,Bachelors,Human Resources,Single,2008-03-16,23,9,4,11,15583,5,3,No,Yes,1
1787,Employee_1787,Marketing,Executive,36,Other,Masters,Life Sciences,Divorced,2021-05-25,10,13,2,3,12727,1,1,Yes,No,5
1788,Employee_1788,Finance,Team Lead,35,Male,Masters,Human Resources,Divorced,2022-12-31,9,11,8,9,3830,4,1,No,Yes,2
1789,Employee_1789,Sales,Manager,54,Female,High School,Technical Degree,Divorced,2000-04-04,10,2,2,9,3849,2,4,Yes,No,6
1790,Employee_1790,HR,Consultant,35,Other,High School,Human Resources,Single,2021-07-24,18,14,4,11,17890,4,1,Yes,No,3
1791,Employee_1791,Operations,Team Lead,21,Other,Masters,Technical Degree,Single,2002-05-15,23,12,0,9,7427,4,3,Yes,No,9
1792,Employee_1792,Operations,Developer,26,Female,PhD,Marketing,Married,2000-04-25,20,13,9,13,19752,3,1,Yes,No,1
1793,Employee_1793,Finance,Developer,39,Female,Bachelors,Technical Degree,Divorced,2008-08-20,0,3,6,8,7857,1,2,Yes,Yes,9
1794,Employee_1794,IT,Manager,26,Female,Bachelors,Life Sciences,Divorced,2019-03-02,7,11,7,7,11557,2,2,No,No,1
1795,Employee_1795,Finance,Developer,24,Female,Bachelors,Marketing,Single,2003-11-09,22,4,7,3,11886,3,2,No,Yes,1
1796,Employee_1796,Finance,Consultant,30,Female,PhD,Life Sciences,Single,2010-07-05,6,9,9,3,8043,3,4,Yes,No,3
1797,Employee_1797,IT,Team Lead,29,Other,Masters,Technical Degree,Married,2008-01-17,15,14,0,9,6550,3,2,Yes,Yes,7
1798,Employee_1798,Marketing,Executive,21,Other,Masters,Marketing,Single,2016-01-26,4,14,9,8,9492,3,3,Yes,No,9
1799,Employee_1799,IT,Team Lead,37,Female,PhD,Technical Degree,Single,2022-03-21,4,3,9,14,17620,4,3,No,No,2
1800,Employee_1800,Marketing,Team Lead,48,Male,PhD,Medical,Single,2001-09-02,15,3,9,13,16251,1,4,No,No,5
1801,Employee_1801,Sales,Consultant,32,Male,Masters,Life Sciences,Married,2009-01-28,14,7,0,11,4383,4,3,No,No,3
1802,Employee_1802,Sales,Consultant,59,Female,Bachelors,Medical,Married,2004-10-26,22,12,6,7,19506,1,3,No,Yes,1
1803,Employee_1803,Sales,Consultant,36,Other,Bachelors,Life Sciences,Married,2015-03-24,24,1,0,6,12464,1,1,Yes,No,2
1804,Employee_1804,IT,Consultant,34,Other,Bachelors,Life Sciences,Married,2021-08-01,12,0,4,0,14931,2,1,Yes,No,3
1805,Employee_1805,Marketing,Team Lead,26,Female,Masters,Marketing,Married,2007-05-15,9,7,3,3,16344,4,4,No,No,8
1806,Employee_1806,HR,Executive,50,Male,Bachelors,Other,Divorced,2021-12-02,16,13,2,0,15647,5,4,No,Yes,4
1807,Employee_1807,Finance,Developer,46,Male,PhD,Medical,Single,2008-11-19,7,11,0,4,10239,1,4,No,No,6
1808,Employee_1808,IT,Team Lead,40,Female,Masters,Technical Degree,Married,2021-12-10,13,10,7,3,4586,5,2,No,No,0
1809,Employee_1809,Sales,Executive,25,Other,Masters,Marketing,Married,2015-04-16,10,12,2,6,6456,3,1,No,Yes,0
1810,Employee_1810,HR,Developer,35,Female,Bachelors,Other,Married,2013-08-03,13,6,9,7,18650,1,3,Yes,No,5
1811,Employee_1811,Marketing,Executive,51,Other,High School,Life Sciences,Married,2020-07-08,9,11,3,0,14365,1,1,No,Yes,6
1812,Employee_1812,Marketing,Executive,38,Male,Masters,Technical Degree,Single,2001-11-08,14,1,3,4,17251,4,3,No,Yes,0
1813,Employee_1813,Marketing,Team Lead,33,Female,PhD,Life Sciences,Single,2005-09-14,13,2,0,14,9832,1,3,No,No,3
1814,Employee_1814,IT,Manager,31,Male,Masters,Life Sciences,Divorced,2009-08-12,8,14,0,9,13004,5,3,Yes,No,5
1815,Employee_1815,Finance,Team Lead,32,Female,Bachelors,Technical Degree,Single,2016-09-25,22,0,3,6,3180,1,2,No,No,1
1816,Employee_1816,Finance,Executive,39,Female,PhD,Human Resources,Married,2002-11-12,17,10,5,2,9266,2,4,Yes,Yes,8
1817,Employee_1817,HR,Executive,39,Other,High School,Technical Degree,Married,2009-11-25,11,5,5,8,16391,2,4,No,No,9
1818,Employee_1818,Operations,Executive,21,Female,High School,Marketing,Married,2018-04-13,15,13,3,14,16657,4,1,No,Yes,1
1819,Employee_1819,Sales,Analyst,34,Male,Bachelors,Technical Degree,Married,2006-02-14,4,3,5,12,11704,2,3,No,No,9
1820,Employee_1820,Operations,Consultant,37,Male,PhD,Marketing,Single,2015-04-03,13,7,1,7,10163,1,2,Yes,No,4
1821,Employee_1821,Operations,Team Lead,22,Female,PhD,Medical,Single,2013-02-15,3,2,3,13,19922,2,2,Yes,Yes,0
1822,Employee_1822,Operations,Manager,59,Male,High School,Technical Degree,Divorced,2011-10-13,6,0,3,11,6218,3,4,No,No,5
1823,Employee_1823,Sales,Consultant,58,Other,Bachelors,Other,Single,2014-09-05,2,9,9,4,6161,4,1,Yes,No,2
1824,Employee_1824,Sales,Developer,41,Female,Bachelors,Medical,Married,2019-10-16,23,0,4,2,19446,1,4,No,Yes,5
1825,Employee_1825,Sales,Manager,40,Other,High School,Technical Degree,Married,2021-08-04,20,5,0,2,3225,2,4,No,Yes,8
1826,Employee_1826,HR,Consultant,43,Male,Masters,Other,Single,2006-03-22,21,6,2,2,8372,3,1,No,No,7
1827,Employee_1827,HR,Manager,50,Female,High School,Marketing,Divorced,2018-02-16,3,13,2,1,19624,2,2,No,Yes,1
1828,Employee_1828,Marketing,Analyst,21,Other,PhD,Other,Divorced,2008-03-18,22,7,3,13,17713,2,1,No,No,8
1829,Employee_1829,IT,Executive,26,Female,Masters,Other,Single,2001-12-27,24,0,2,0,9466,2,3,No,No,0
1830,Employee_1830,Finance,Manager,35,Female,Masters,Medical,Single,2019-03-19,3,14,5,14,4770,1,3,Yes,No,2
1831,Employee_1831,Operations,Consultant,37,Male,Masters,Human Resources,Single,2002-03-28,5,4,1,13,3339,4,2,No,No,9
1832,Employee_1832,HR,Executive,56,Other,PhD,Technical Degree,Married,2006-01-25,5,4,4,11,14393,3,3,No,No,9
1833,Employee_1833,Operations,Team Lead,46,Male,High School,Marketing,Single,2015-01-18,16,5,5,0,4248,4,3,No,No,3
1834,Employee_1834,Finance,Executive,22,Female,Masters,Marketing,Single,2008-12-12,24,8,8,8,8102,4,3,No,Yes,4
1835,Employee_1835,Marketing,Consultant,31,Male,Bachelors,Life Sciences,Divorced,2013-02-17,1,2,9,6,4574,5,2,No,No,6
1836,Employee_1836,Marketing,Executive,30,Female,Bachelors,Marketing,Divorced,2002-01-17,0,10,0,6,13239,3,2,No,Yes,2
1837,Employee_1837,Operations,Team Lead,24,Female,Masters,Marketing,Married,2022-12-05,4,0,2,9,12850,1,2,Yes,No,5
1838,Employee_1838,HR,Team Lead,39,Female,High School,Technical Degree,Divorced,2021-10-08,1,14,6,14,5431,1,4,No,No,7
1839,Employee_1839,Sales,Consultant,46,Other,PhD,Medical,Divorced,2012-07-30,14,2,7,11,18006,5,1,No,No,4
1840,Employee_1840,IT,Consultant,59,Other,Masters,Other,Single,2003-03-24,20,14,4,13,8929,5,3,No,Yes,0
1841,Employee_1841,Finance,Manager,38,Female,PhD,Technical Degree,Divorced,2015-09-29,16,7,8,1,13362,5,1,Yes,Yes,4
1842,Employee_1842,Finance,Analyst,42,Female,Bachelors,Technical Degree,Divorced,2018-02-19,14,9,9,3,18811,5,1,No,No,2
1843,Employee_1843,Marketing,Consultant,49,Male,Bachelors,Human Resources,Divorced,2004-06-10,22,14,7,7,18726,1,4,No,No,3
1844,Employee_1844,Finance,Developer,35,Male,Masters,Other,Divorced,2018-07-22,19,10,0,13,14577,1,1,No,No,9
1845,Employee_1845,Sales,Team Lead,53,Male,PhD,Human Resources,Divorced,2001-04-24,23,2,0,12,14804,2,3,Yes,Yes,6
1846,Employee_1846,HR,Team Lead,31,Female,High School,Technical Degree,Divorced,2015-07-27,15,6,7,5,7074,4,4,No,No,2
1847,Employee_1847,IT,Developer,40,Male,Bachelors,Human Resources,Divorced,2009-09-29,7,8,8,13,9328,4,3,No,Yes,0
1848,Employee_1848,IT,Executive,47,Male,PhD,Life Sciences,Divorced,2006-06-19,6,7,8,3,3241,4,2,No,No,7
1849,Employee_1849,Sales,Team Lead,35,Other,High School,Marketing,Married,2003-03-31,0,10,5,9,11325,4,4,No,Yes,3
1850,Employee_1850,Finance,Developer,23,Other,PhD,Other,Single,2007-05-15,2,10,6,12,14309,1,2,No,No,2
1851,Employee_1851,Sales,Manager,36,Other,Bachelors,Technical Degree,Divorced,2019-08-06,21,4,4,11,4094,1,1,No,No,5
1852,Employee_1852,IT,Consultant,48,Other,Bachelors,Medical,Single,2020-07-10,5,12,9,2,5074,5,1,No,No,9
1853,Employee_1853,Sales,Analyst,35,Female,Masters,Human Resources,Divorced,2007-07-02,5,10,3,1,14904,1,3,No,No,3
1854,Employee_1854,IT,Team Lead,46,Female,PhD,Life Sciences,Married,2006-11-20,1,10,7,12,12800,1,4,No,No,6
1855,Employee_1855,Finance,Developer,54,Male,Bachelors,Human Resources,Divorced,2002-02-22,7,7,2,10,16973,2,4,No,No,6
1856,Employee_1856,Operations,Team Lead,56,Other,PhD,Life Sciences,Married,2000-05-27,18,13,6,12,17334,3,4,No,No,2
1857,Employee_1857,IT,Executive,47,Female,Masters,Other,Divorced,2000-10-11,20,0,5,13,10317,5,4,No,Yes,1
1858,Employee_1858,Sales,Team Lead,34,Other,Bachelors,Life Sciences,Divorced,2010-07-25,24,1,9,3,12140,5,1,Yes,No,3
1859,Employee_1859,Marketing,Team Lead,23,Male,Bachelors,Other,Single,2012-09-18,22,12,7,3,17971,2,1,Yes,Yes,9
1860,Employee_1860,IT,Executive,23,Female,High School,Other,Divorced,2018-05-28,24,11,5,12,13096,3,2,No,No,5
1861,Employee_1861,Marketing,Team Lead,43,Other,Masters,Life Sciences,Divorced,2022-10-10,19,2,1,12,16660,1,2,No,Yes,9
1862,Employee_1862,Marketing,Consultant,25,Male,PhD,Technical Degree,Married,2004-05-17,0,3,4,11,19694,5,4,No,No,2
1863,Employee_1863,Marketing,Executive,22,Other,PhD,Marketing,Single,2005-08-18,15,0,3,14,16520,3,2,Yes,Yes,8
1864,Employee_1864,Sales,Developer,58,Male,High School,Technical Degree,Divorced,2017-05-25,2,7,2,14,9254,4,3,No,Yes,9
1865,Employee_1865,Sales,Analyst,56,Other,Masters,Marketing,Single,2001-03-31,10,3,5,0,12515,5,1,No,No,6
1866,Employee_1866,Finance,Analyst,22,Other,PhD,Medical,Single,2014-02-22,15,6,4,7,13276,3,3,Yes,No,5
1867,Employee_1867,IT,Developer,35,Male,PhD,Human Resources,Divorced,2019-09-14,4,9,2,7,9595,4,2,Yes,No,3
1868,Employee_1868,Operations,Manager,22,Other,High School,Technical Degree,Divorced,2015-02-06,15,1,5,5,16828,4,1,Yes,Yes,3
1869,Employee_1869,HR,Manager,56,Male,Bachelors,Human Resources,Divorced,2008-07-17,13,5,3,4,15987,1,2,No,No,3
1870,Employee_1870,Operations,Consultant,48,Male,PhD,Other,Divorced,2010-02-12,13,8,6,0,9295,3,1,No,Yes,8
1871,Employee_1871,Marketing,Analyst,34,Other,Masters,Human Resources,Divorced,2014-11-23,9,12,0,7,8545,5,2,No,Yes,9
1872,Employee_1872,IT,Developer,32,Male,PhD,Other,Single,2014-01-14,16,6,2,6,16041,5,3,No,No,2
1873,Employee_1873,Marketing,Team Lead,50,Female,PhD,Other,Married,2004-07-16,22,6,4,11,9959,3,3,No,No,2
1874,Employee_1874,Operations,Developer,55,Male,Masters,Medical,Single,2016-03-03,16,2,1,10,14233,2,1,No,Yes,6
1875,Employee_1875,Finance,Executive,28,Male,Masters,Human Resources,Divorced,2016-01-26,7,6,8,2,6705,2,4,No,No,2
1876,Employee_1876,Sales,Developer,52,Other,Bachelors,Marketing,Single,2008-02-19,14,11,9,6,11933,1,2,No,Yes,9
1877,Employee_1877,Operations,Consultant,40,Female,PhD,Technical Degree,Married,2002-03-28,22,8,0,6,16506,1,2,No,Yes,3
1878,Employee_1878,Operations,Manager,35,Male,Bachelors,Medical,Single,2016-05-21,1,6,3,1,16071,2,4,No,No,7
1879,Employee_1879,HR,Team Lead,34,Other,Masters,Other,Divorced,2010-01-05,10,1,3,9,18772,4,2,Yes,No,4
1880,Employee_1880,Operations,Team Lead,46,Other,High School,Other,Divorced,2000-01-10,6,6,1,11,6129,4,3,No,No,3
1881,Employee_1881,Sales,Analyst,45,Male,High School,Marketing,Divorced,2011-02-04,10,13,9,12,5524,2,1,No,No,4
1882,Employee_1882,Finance,Executive,39,Female,Bachelors,Other,Married,2012-10-17,21,9,0,2,17332,5,1,No,Yes,8
1883,Employee_1883,Finance,Team Lead,40,Female,PhD,Marketing,Divorced,2021-09-25,13,8,0,6,8990,2,2,No,No,2
1884,Employee_1884,Marketing,Analyst,46,Other,Bachelors,Other,Divorced,2021-04-08,22,14,9,12,11813,5,2,Yes,No,8
1885,Employee_1885,Sales,Team Lead,52,Male,PhD,Other,Divorced,2007-04-12,16,6,9,14,16333,5,2,No,No,2
1886,Employee_1886,Sales,Manager,43,Male,High School,Medical,Divorced,2010-04-15,22,0,4,8,4518,4,1,No,No,7
1887,Employee_1887,HR,Team Lead,34,Female,High School,Medical,Single,2016-03-11,24,6,9,11,6904,4,4,No,No,5
1888,Employee_1888,IT,Manager,42,Female,Bachelors,Human Resources,Divorced,2005-07-14,23,0,0,5,7868,4,1,No,No,4
1889,Employee_1889,Finance,Consultant,50,Female,PhD,Life Sciences,Single,2022-08-15,6,11,3,9,6546,5,4,No,No,5
1890,Employee_1890,Marketing,Developer,48,Male,PhD,Other,Married,2015-10-28,1,1,3,3,14126,5,3,No,Yes,3
1891,Employee_1891,Operations,Manager,58,Male,PhD,Marketing,Single,2011-01-03,6,8,3,9,9547,1,1,No,No,3
1892,Employee_1892,HR,Consultant,50,Other,PhD,Other,Single,2022-11-01,17,2,4,3,16290,2,1,No,No,8
1893,Employee_1893,Operations,Manager,23,Female,High School,Marketing,Single,2006-03-31,19,7,1,11,15630,4,3,No,No,7
1894,Employee_1894,Sales,Manager,55,Other,High School,Life Sciences,Single,2015-03-13,0,0,2,7,7476,3,1,No,Yes,9
1895,Employee_1895,Marketing,Consultant,24,Other,High School,Marketing,Single,2006-04-06,2,8,6,7,3797,3,4,No,Yes,4
1896,Employee_1896,Finance,Team Lead,59,Female,Bachelors,Other,Single,2007-08-26,20,11,9,9,7291,5,1,No,No,5
1897,Employee_1897,Finance,Consultant,54,Male,High School,Technical Degree,Married,2021-07-21,5,13,8,8,8510,1,2,Yes,Yes,8
1898,Employee_1898,IT,Executive,31,Male,Masters,Human Resources,Divorced,2021-12-31,18,12,4,11,4980,2,3,No,Yes,3
1899,Employee_1899,Sales,Consultant,33,Male,Bachelors,Human Resources,Married,2005-02-14,2,14,4,10,15412,5,4,No,Yes,1
1900,Employee_1900,Finance,Manager,22,Male,Masters,Technical Degree,Single,2011-05-27,15,9,8,3,6230,2,2,No,No,5
1901,Employee_1901,Marketing,Analyst,56,Female,PhD,Life Sciences,Single,2015-10-31,12,5,7,4,11464,5,3,No,Yes,8
1902,Employee_1902,Marketing,Team Lead,50,Female,Masters,Medical,Single,2009-02-27,13,0,7,7,18565,4,3,Yes,No,5
1903,Employee_1903,Marketing,Executive,36,Female,PhD,Marketing,Married,2008-09-21,9,6,4,7,7974,1,4,Yes,No,6
1904,Employee_1904,Sales,Executive,52,Male,High School,Marketing,Single,2006-04-25,12,11,3,2,5582,4,1,No,Yes,4
1905,Employee_1905,Sales,Team Lead,35,Female,Masters,Medical,Married,2019-12-30,5,4,2,4,18937,4,2,No,No,8
1906,Employee_1906,Finance,Analyst,43,Other,Bachelors,Medical,Single,2008-06-17,12,4,9,9,9639,3,3,No,No,7
1907,Employee_1907,IT,Developer,55,Other,PhD,Life Sciences,Single,2021-09-28,24,12,9,9,13282,3,3,No,Yes,8
1908,Employee_1908,IT,Team Lead,37,Male,Bachelors,Other,Married,2007-02-20,17,8,3,1,15572,3,4,No,Yes,0
1909,Employee_1909,IT,Executive,38,Female,Bachelors,Marketing,Married,2009-01-06,17,14,2,5,8275,3,3,No,No,9
1910,Employee_1910,HR,Developer,52,Other,Bachelors,Medical,Married,2006-02-09,22,5,5,4,19825,5,3,Yes,No,2
1911,Employee_1911,Operations,Executive,36,Male,High School,Marketing,Married,2006-07-01,3,8,2,9,19510,5,4,No,No,6
1912,Employee_1912,Sales,Manager,21,Male,Bachelors,Other,Single,2017-09-08,16,11,2,10,8904,1,1,No,Yes,3
1913,Employee_1913,Sales,Developer,34,Other,Masters,Technical Degree,Single,2020-02-08,5,1,0,7,16633,3,1,No,No,0
1914,Employee_1914,Finance,Consultant,22,Male,High School,Other,Divorced,2014-06-25,15,3,8,14,7609,3,3,Yes,Yes,2
1915,Employee_1915,Operations,Team Lead,26,Other,PhD,Medical,Single,2008-05-18,24,14,4,1,18571,5,2,Yes,No,4
1916,Employee_1916,Marketing,Team Lead,46,Female,PhD,Life Sciences,Single,2004-04-24,11,12,9,6,18532,2,2,Yes,No,6
1917,Employee_1917,Sales,Analyst,28,Male,Bachelors,Life Sciences,Single,2004-11-05,9,5,0,11,12425,4,3,No,No,0
1918,Employee_1918,IT,Developer,44,Other,PhD,Other,Single,2014-11-01,21,2,3,4,8982,1,3,No,Yes,5
1919,Employee_1919,HR,Analyst,59,Female,PhD,Marketing,Single,2006-11-14,12,9,2,4,7771,5,4,Yes,Yes,4
1920,Employee_1920,Marketing,Team Lead,51,Other,Masters,Marketing,Divorced,2017-09-05,15,11,6,4,3530,5,1,Yes,No,8
1921,Employee_1921,Marketing,Analyst,41,Male,Masters,Other,Married,2016-09-04,21,9,5,4,15335,4,2,No,No,7
1922,Employee_1922,HR,Developer,40,Other,Bachelors,Life Sciences,Single,2021-01-24,19,2,7,0,15934,1,2,No,Yes,6
1923,Employee_1923,HR,Team Lead,22,Female,Bachelors,Marketing,Single,2007-07-11,0,12,7,7,18453,5,2,No,Yes,3
1924,Employee_1924,Sales,Executive,40,Other,Masters,Life Sciences,Married,2012-12-08,6,11,7,1,8002,3,1,No,No,8
1925,Employee_1925,HR,Team Lead,42,Other,Masters,Human Resources,Married,2022-09-12,3,9,4,11,6167,3,4,Yes,No,2
1926,Employee_1926,Finance,Analyst,33,Male,Bachelors,Life Sciences,Divorced,2011-08-29,11,9,2,11,10427,5,3,Yes,No,2
1927,Employee_1927,Marketing,Analyst,40,Male,Masters,Other,Divorced,2018-09-08,8,14,3,13,15677,2,1,No,Yes,9
1928,Employee_1928,Marketing,Team Lead,51,Female,Bachelors,Other,Divorced,2000-02-11,19,0,6,6,8050,2,3,No,No,3
1929,Employee_1929,IT,Manager,43,Male,High School,Human Resources,Married,2011-05-10,10,4,7,4,17634,2,2,No,No,6
1930,Employee_1930,Sales,Manager,46,Female,High School,Technical Degree,Single,2015-09-11,24,5,8,3,4640,3,3,No,No,8
1931,Employee_1931,IT,Manager,50,Female,PhD,Other,Married,2004-04-12,0,3,4,1,9381,3,2,No,No,6
1932,Employee_1932,Sales,Executive,29,Female,PhD,Technical Degree,Single,2005-08-11,9,12,9,10,6002,4,3,No,No,4
1933,Employee_1933,Sales,Executive,59,Other,Bachelors,Technical Degree,Married,2006-08-30,14,13,3,3,11140,2,4,No,No,6
1934,Employee_1934,Operations,Executive,52,Male,Bachelors,Medical,Married,2004-02-26,19,8,6,5,4979,4,4,No,No,0
1935,Employee_1935,Operations,Team Lead,32,Other,Bachelors,Life Sciences,Married,2011-06-08,1,5,9,8,19692,5,3,Yes,No,6
